id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
748	freeze	-0.7588	-0.1829	13	41	125	7	2019	0.4286	0.3909
749	fructose	-0.3149	-0.0531	21	10	129	9	2019	2	1.824
750	fructose production	-0.3238	-0.1181	21	4	36	6	2019	0	0
751	ft ir	-0.7017	-0.2333	13	38	98	6	2019	2	1.824
752	ftir	-0.6514	-0.2987	13	140	534	24	2019	1.0417	0.95
753	ftir analysis	-0.1807	-0.4222	7	46	310	11	2019	0.2727	0.2487
754	functional group	-0.4347	-0.3346	7	49	242	11	2019	0.9091	0.8291
755	fund	1.0551	-0.0653	1	42	180	23	2019	0.5652	0.5155
756	fungi	-0.2524	-0.3433	2	62	360	28	2019	1.0357	0.9446
757	fur cockle	0.1123	-0.5554	12	7	85	5	2019	0	0
758	fusigen	-0.7241	0.1434	11	9	117	9	2019	0	0
759	future study	0.705	-0.0316	1	41	88	5	2019	1.4	1.2768
760	g kg	-0.6523	0.6484	14	18	124	5	2019	2.4	2.1888
761	g kg bw	-0.4757	0.0752	15	11	214	8	2019	0.125	0.114
762	g ml	-0.5554	0.131	11	190	1258	62	2019	1.6129	1.471
763	gain medium	-0.1985	-0.7405	6	43	174	12	2019	1.75	1.596
764	galing plant	-0.7764	-0.0204	15	20	152	7	2019	0	0
765	gall bladder	0.1999	-0.215	12	9	50	5	2019	0	0
766	gamma mangostin	-0.5326	0.4652	8	20	190	5	2019	12	10.9439
767	garbage	0.0993	-0.2613	2	15	118	12	2019	0.1667	0.152
768	gas sensor	-0.3122	-0.4076	6	45	121	8	2019	0.875	0.798
769	gase	0.4395	-0.4421	6	23	80	6	2019	1.6667	1.52
770	gastric ulcer	-0.6373	0.7518	14	16	139	6	2019	1.6667	1.52
771	gastrin	-0.1638	0.5959	10	9	147	7	2019	0	0
772	gata	0.9984	0.1668	1	7	70	5	2019	0	0
773	gc ms	-0.4067	0.0101	11	30	90	5	2019	3.4	3.1008
774	gcms	-0.4562	-0.1371	2	52	107	5	2019	4.8	4.3776
775	gefitinib	0.7111	0.5652	9	5	45	5	2019	0	0
776	gel	-0.7998	0.1525	4	173	1145	53	2019	0.4151	0.3786
777	gelatin	-0.7904	-0.1915	13	72	527	20	2019	1.1	1.0032
778	gem	-0.0187	0.073	11	7	108	6	2019	2	1.824
779	gene	0.2551	-0.3064	12	243	2139	121	2019	0.9174	0.8366
780	gene expression	-0.4547	0.2658	21	38	140	7	2019	1.4286	1.3028
781	generation	0.0208	-0.2861	6	180	872	66	2019	1.803	1.6444
782	generic drug	0.6265	-0.4475	1	5	138	6	2019	1	0.912
783	genetic algorithm	0.5631	-0.2012	1	5	35	10	2019	1	0.912
784	genetic diversity	0.2511	-0.0098	10	25	62	6	2019	1.3333	1.216
785	genital hygiene behavior	1.0167	0.3079	3	4	78	6	2019	1	0.912
786	genotype	0.3256	0.3464	19	69	599	42	2019	2.2381	2.0411
787	gentamicin	-0.2884	-0.2196	2	37	118	7	2019	0.2857	0.2606
788	genus	0.2105	-0.4672	12	60	137	11	2019	0.5455	0.4975
789	gerd patient	-0.2749	0.8331	10	3	35	5	2019	0	0
790	geriatric patient	0.3892	0.2949	16	4	36	8	2019	0	0
791	gestational age	0.3566	0.4029	17	35	180	10	2019	0.3	0.2736
792	gill	-0.3616	-0.3347	12	58	577	32	2019	1.5	1.368
793	gingival tissue	-0.8501	0.3145	4	48	151	6	2019	3.5	3.192
794	girl	0.983	0.0967	3	46	373	27	2019	0.6667	0.608
795	gis	0.1708	-0.38	5	9	50	6	2019	1	0.912
796	glass ceiling	1.1773	0.0836	1	8	43	7	2019	0	0
797	glass surface	-0.149	-0.5204	6	15	159	9	2019	0	0
798	glaucoma	-0.3857	0.3274	18	13	58	8	2019	0.75	0.684
799	glucose	-0.4342	0.2088	20	101	556	20	2019	0.9	0.8208
800	glue	-0.3394	-0.0422	18	31	138	6	2019	0.1667	0.152
801	glutathione peroxidase	-1.3366	0.4137	22	52	378	8	2019	1.625	1.482
802	glycine	-0.0341	-0.5761	5	12	138	6	2019	0	0
803	gmm	0.4492	0.1576	16	12	101	8	2019	1	0.912
804	gmscs	-0.8217	0.4091	4	24	117	5	2019	8.2	7.4783
805	gnetin c	-0.7259	-0.2155	7	2	10	5	2019	0	0
806	go fe	-0.6714	-0.433	13	16	203	7	2019	3	2.736
807	goat	-0.0804	0.0574	8	40	261	19	2019	0.1053	0.096
808	gold nanoparticle	-0.7211	-0.5363	13	26	106	6	2019	0.8333	0.76
809	gold standard	0.1657	0.4023	10	59	215	13	2019	0.6154	0.5612
810	good corporate governance	1.1559	-0.1345	1	17	60	7	2019	0	0
811	good family support	0.9639	0.3251	3	9	66	5	2019	0.8	0.7296
812	good oral hygiene	0.1814	0.5481	17	5	20	5	2019	1.8	1.6416
813	gos	0.204	-0.5769	5	14	131	7	2019	0.5714	0.5211
814	gotong royong hospital surabaya	1.4042	0.0055	3	7	86	5	2019	0	0
815	gourami	-0.248	-0.2336	2	11	100	5	2019	0	0
816	gout	1.024	0.7329	9	1	12	6	2019	0	0
817	governances supplementary	-0.4475	-0.1747	15	5	45	5	2019	0	0
818	gpx	-1.3533	0.4068	22	58	878	17	2019	1.7647	1.6094
819	gracilaria	-0.3046	-0.623	7	35	287	17	2019	0.1765	0.1609
820	gracilaria sp	-0.2684	-0.5863	7	31	152	8	2019	0.75	0.684
821	gracillaria sp	-0.3563	-0.825	7	11	104	5	2019	0.4	0.3648
822	grain	-0.0486	-0.2185	15	11	47	6	2019	0	0
823	gram fece	-0.1897	-0.0027	23	6	144	6	2019	0	0
824	grandchild	1.7102	-0.1129	1	4	60	5	2019	4	3.648
825	grandparent	1.702	-0.1123	1	4	72	9	2019	4	3.648
826	grape seed	-0.9465	0.3925	4	16	110	5	2019	0	0
827	graph	0.9793	-0.2369	3	29	119	26	2019	2.1154	1.9292
828	graphene	-0.5003	-0.4391	6	30	252	22	2019	2.0455	1.8654
829	graphene oxide	-0.4971	-0.5846	6	51	163	7	2019	2.2857	2.0846
830	green innovation	1.4321	-0.1543	1	17	356	9	2019	10.3333	9.4239
831	green innovation strategy	1.4334	-0.152	1	15	432	9	2019	9	8.2079
832	green open space	0.1472	-0.6052	5	16	164	8	2019	0.625	0.57
833	green organizational identity	1.4318	-0.152	1	15	432	9	2019	9	8.2079
834	gresik	0.0476	-0.3493	2	53	282	15	2019	0.5333	0.4864
835	group ii	-0.955	0.4178	4	42	217	8	2019	1.125	1.026
836	grouper	-0.1748	-0.3103	2	28	193	15	2019	0.4667	0.4256
837	growth factor	-0.7759	0.3877	4	178	841	30	2019	2.9333	2.6752
838	growth performance	-0.4886	-0.1973	2	17	74	7	2019	0.5714	0.5211
839	growth rate	-0.0746	-0.2649	2	54	337	21	2019	1.381	1.2594
840	growth regulator	-0.7153	-0.3213	13	21	463	15	2019	0	0
841	gsh	-0.6037	0.1609	14	42	299	14	2019	1.5714	1.4331
842	gtg	0.5224	-0.9603	12	35	159	8	2019	0.5	0.456
843	gum	0.1108	-0.2796	15	13	78	6	2019	0	0
844	h pylori	0.0257	0.3357	10	34	174	16	2019	1.625	1.482
845	h pylori infection	0.0308	0.484	10	36	243	13	2019	1.5385	1.4031
846	h strand	0.5166	-0.9591	12	35	123	6	2019	1	0.912
847	h2 s	0.1078	-0.5762	5	18	196	7	2019	0	0
848	h2s	0.0352	-0.1468	2	5	77	7	2019	2	1.824
849	ha mrsa	-0.2626	0.0214	2	9	182	7	2019	0	0
850	habs	-0.1002	-0.381	2	15	37	5	2019	0.8	0.7296
851	hadsc	-0.8813	0.6036	23	13	204	6	2019	9	8.2079
852	hair follicle	-0.9139	1.0353	4	10	86	7	2019	0	0
853	hajj pilgrim	0.6676	0.1695	9	10	316	16	2019	0.25	0.228
854	halal label	1.1889	0.0595	1	6	72	6	2019	1	0.912
855	hamsc	-1.2231	0.4309	18	22	429	11	2019	1.0909	0.9949
856	hand grip strength	0.0308	0.3062	8	3	35	5	2019	1	0.912
857	hand hygiene	0.7132	-0.4507	3	6	51	8	2019	0	0
858	hand hygiene compliance	0.747	-0.442	3	5	57	5	2019	0	0
859	hasford score	0.8613	0.8807	3	2	30	6	2019	0	0
860	hatchery	-0.1075	-0.3778	2	37	172	7	2019	0.5714	0.5211
861	hazard	0.6306	-0.2602	5	56	326	26	2019	0.3077	0.2806
862	hazard identification	0.7347	-0.2903	5	11	53	6	2019	0	0
863	hb edf	-0.133	-0.7315	6	16	162	10	2019	1.1	1.0032
864	hba1c	-0.5855	0.333	8	26	197	10	2019	0.8	0.7296
865	hbo	-0.3116	0.864	8	17	102	5	2019	0	0
866	hbv	0.1179	0.5124	19	23	200	10	2019	0.2	0.1824
867	hbv infection	0.1403	0.5654	19	11	132	8	2019	0	0
868	hcg	-0.3293	0.1052	21	5	33	6	2019	0	0
869	hcv	0.0745	0.4472	19	10	72	9	2019	0	0
870	head circumference	0.3361	0.2977	9	6	34	6	2019	0	0
871	healing	-0.7206	0.2357	4	149	870	35	2019	2.2571	2.0585
872	healing process	-0.911	0.2347	4	109	524	22	2019	0.5909	0.5389
873	health care worker	0.7555	-0.4366	3	4	66	6	2019	0	0
874	health development	0.7298	0.1861	9	12	141	8	2019	0.25	0.228
875	health risk	0.2421	-0.5527	5	56	151	9	2019	0.5556	0.5067
876	healthcare provider	1.2383	-0.0482	1	12	40	5	2019	2.2	2.0064
877	healthcare service	1.3416	-0.0327	3	10	50	6	2019	1	0.912
878	healthy child	-0.524	0.4772	14	13	88	7	2019	0	0
879	healthy food	0.7722	0.1339	3	10	101	8	2019	0.375	0.342
880	heart failure patient	-0.7065	0.9512	10	2	30	5	2019	0	0
881	heat shock protein	-0.3355	0.5601	14	37	189	8	2019	0.25	0.228
882	heat stress	-0.3373	-0.0681	2	26	150	9	2019	0	0
883	heavy metal	-0.27	-0.5021	7	136	873	42	2019	0.4286	0.3909
884	hedonic test	-0.1016	-0.2684	15	31	82	5	2019	0.4	0.3648
885	heis	1.3566	-0.0402	1	15	145	5	2019	3	2.736
886	hela cell	-0.3811	0.1084	11	24	156	7	2019	0.1429	0.1303
887	helicobacter pylori	-0.1623	0.5412	10	31	152	7	2019	0.5714	0.5211
888	helicobacter pylori infection	-0.2071	0.6288	10	39	270	13	2019	0.6923	0.6314
889	helminth infection	0.996	0.1662	1	7	78	6	2019	0	0
890	hema	-1.0341	-0.1223	7	18	258	11	2019	0	0
891	hematemesis melena	-0.4899	0.9145	10	3	70	7	2019	0	0
892	hematoxylin	-0.5524	-0.0226	2	30	72	5	2019	0.4	0.3648
893	hematoxylin eosin	-0.7556	0.2518	4	64	160	6	2019	1.6667	1.52
894	hemodialysis	0.4453	0.2759	3	28	185	16	2019	0.125	0.114
895	hemodialysis service	1.0346	-0.1497	1	5	53	9	2019	0	0
896	hepatic cirrhosis patient	-0.5949	0.9011	10	8	106	10	2019	0	0
897	hepatitis	0.2103	0.3864	19	11	114	6	2019	1.6667	1.52
898	hepatitis b	0.1168	0.538	19	19	104	7	2019	0	0
899	hepatoprotective effect	-0.5491	0.4473	8	45	187	9	2019	2.3333	2.128
900	hepcidin	0.0945	0.7945	8	12	238	12	2019	0	0
901	hgf	-0.9509	0.5173	18	25	159	5	2019	0	0
902	hif	-0.3082	0.8594	8	17	138	7	2019	0	0
903	high accuracy	0.5213	0.131	16	12	32	5	2019	3.2	2.9184
904	high cholesterol	0.2367	0.0484	16	4	35	5	2019	2	1.824
905	high cholesterol diet	-0.2432	0.8034	8	16	111	5	2019	1.2	1.0944
906	high economic value	-0.3083	-0.3668	2	58	163	6	2019	0.1667	0.152
907	high potential	-0.2563	-0.2446	11	40	113	6	2019	1.3333	1.216
908	high responsivity	-0.4471	-0.6001	6	28	53	5	2019	0.6	0.5472
909	high school student	0.8239	0.1304	3	31	173	14	2019	0.4286	0.3909
910	high stability	-0.3438	-0.6284	7	47	110	5	2019	1.6	1.4592
911	higher concentration	-0.6419	0.3714	14	19	140	5	2019	0.2	0.1824
912	highest concentration	-0.0379	-0.6111	5	42	95	6	2019	0.1667	0.152
913	highest dose	-0.055	-0.5377	5	33	182	7	2019	10.1429	9.2502
914	highest level	-0.3567	-0.3271	2	87	519	19	2019	0.3158	0.288
915	histological evaluation	-1.1613	0.4246	22	56	280	6	2019	1.8333	1.672
916	histology	-0.5877	0.2846	23	82	400	16	2019	1.5625	1.425
917	histopathological change	-0.5528	0.0091	12	82	374	22	2019	0.4091	0.3731
918	histopathological examination	-0.2796	0.3908	10	54	134	7	2019	3.2857	2.9965
919	histopathology	-0.4806	0.3269	14	130	408	19	2019	0.2632	0.24
920	hiv & aids	0.8947	0.1114	3	8	126	6	2019	0	0
921	hiv aids transmission	0.9858	0.2211	3	13	123	10	2019	1.2	1.0944
922	hiv transmission	0.9425	0.1589	3	15	83	5	2019	1.4	1.2768
923	hlec	-0.8301	0.53	18	31	201	7	2019	0	0
924	hnp	-0.119	0.3411	17	7	105	5	2019	4	3.648
925	homa ir	0.2268	0.7562	8	8	116	6	2019	0	0
926	homology	0.3237	-0.1403	16	39	259	10	2019	0.2	0.1824
927	honey	-0.4689	-0.0582	15	15	142	12	2019	0.3333	0.304
928	hospital utilization	1.1808	-0.0436	1	3	30	6	2019	5.5	5.016
929	hospital x	1.3796	-0.0433	3	5	63	11	2019	0	0
930	hospitalization	0.7344	0.5269	3	16	213	13	2019	0.6923	0.6314
931	host	0.0516	-0.108	10	77	237	18	2019	0.6667	0.608
932	household contact	0.3456	0.6387	19	7	49	7	2019	0	0
933	hpsa	0.011	0.5825	10	15	107	5	2019	1.6	1.4592
934	hpv	0.3757	0.4807	10	3	27	9	2019	0	0
935	hscrp	0.2655	0.4558	8	10	62	5	2019	0	0
936	hsp	-0.4635	0.5091	14	29	295	11	2019	0	0
937	hta	1.2899	-0.0337	1	3	30	6	2019	0	0
938	htf	-0.8065	0.385	18	25	205	5	2019	0	0
939	htfs	-0.7608	0.3724	18	29	443	13	2019	0	0
940	http	-0.0923	-0.2062	21	34	179	10	2019	1.4	1.2768
941	huc msc	-1.259	0.4144	18	11	456	12	2019	1	0.912
942	human body	-0.4414	-0.3387	7	32	70	5	2019	0.2	0.1824
943	human gingival fibroblast cell culture	-0.7139	-0.23	15	11	120	8	2019	0	0
944	human health	0.0395	-0.5512	12	50	114	6	2019	1	0.912
945	human immunodeficiency virus	0.7407	0.4203	10	22	114	9	2019	1.1111	1.0133
946	human km	0.1027	-0.6223	5	60	273	11	2019	0.0909	0.0829
947	human milk	-0.6854	0.8156	14	4	40	5	2019	0	0
948	human right	0.5446	-0.2581	5	32	100	5	2019	0.6	0.5472
949	hydrolysis product	-0.3657	-0.2767	2	21	177	8	2019	1.875	1.71
950	hydrolysis zone	-0.3188	-0.3382	2	10	198	11	2019	3	2.736
951	hydroxyapatite	-0.8002	-0.1699	13	81	280	13	2019	0.7692	0.7015
952	hydroxyapatite scaffold	-0.9687	0.4822	4	22	140	6	2019	3.6667	3.344
953	hydroxybenzohydrazide	-0.7095	-0.332	13	7	70	5	2019	0	0
954	hydroxyquinoline	-0.4094	-0.7921	6	33	88	5	2019	2.8	2.5536
955	hylocereus polyrhizus peel	-1.2378	0.3462	22	6	60	5	2019	1	0.912
956	hyperbaric oxygen	-0.238	0.7809	8	16	90	5	2019	1.6	1.4592
957	hypertension risk factor	0.3162	0.2841	16	5	14	6	2019	1.5	1.368
958	hypoxemia	0.1326	0.5136	19	5	96	6	2019	0	0
959	hypoxia	-0.7155	0.8154	8	32	242	10	2019	0.4	0.3648
960	iba	-0.7556	-0.2782	13	26	377	11	2019	0.3636	0.3316
961	ibs	-0.7874	-0.0863	13	39	349	17	2019	2.1176	1.9313
962	ibuprofen	-0.1382	1.5855	16	3	108	6	2019	0	0
963	ic50	-0.1322	0.0974	11	25	94	5	2019	1.6	1.4592
964	ic50 value	-0.5239	0.0142	11	38	130	8	2019	1.75	1.596
965	ice cream	-0.6084	-0.3563	15	11	224	8	2019	0	0
966	id4	-1.1166	0.4598	4	20	198	6	2019	2	1.824
967	identity	0.4726	-0.4547	12	70	211	21	2019	1.7619	1.6068
968	idr	0.4494	-0.4312	1	15	81	7	2019	0.4286	0.3909
969	idx	1.1878	-0.1864	1	42	180	13	2019	2.9231	2.6658
970	ifn	-0.5282	0.4476	14	53	348	18	2019	1.7778	1.6213
971	iga	-0.4739	0.6217	14	39	333	13	2019	0.3077	0.2806
972	ige	-0.183	0.7929	19	11	372	6	2019	0	0
973	igg	-0.1723	0.6394	19	52	1343	33	2019	0.2424	0.2211
974	igm	0.0369	0.6096	19	27	499	15	2019	0.9333	0.8512
975	ii pafinz	-0.5941	-0.6397	7	14	144	6	2019	3	2.736
976	il23	-0.8083	0.2878	23	7	75	5	2019	0	0
977	ileum	-0.5898	0.4256	14	38	242	9	2019	0	0
978	ils	-0.7358	-0.568	7	13	220	8	2019	2.5	2.28
979	image segmentation	0.3225	0.166	16	11	79	11	2019	0.7273	0.6633
980	imatinib	0.8485	0.8691	3	7	47	5	2019	0	0
981	imfs	0.3939	0.1171	16	4	65	5	2019	0	0
982	immature platelet fraction	-0.6917	1.1561	8	2	35	5	2019	0	0
983	immersion	-0.6075	0.2959	14	54	254	15	2019	0.6	0.5472
984	immune response	-0.4132	0.3481	14	118	635	31	2019	0.7419	0.6766
985	immunity	0.0948	0.4168	14	73	395	17	2019	0.5294	0.4828
986	immunization	0.8078	0.1756	9	36	340	30	2019	0.1	0.0912
987	immunization coverage	0.9063	0.1541	9	15	83	6	2019	0	0
988	immunodeficiency syndrome	0.7924	0.4374	10	17	80	5	2019	1.4	1.2768
989	immunofluorescence	-0.8389	0.3123	18	45	134	5	2019	0	0
990	immunoglobulin	-0.3935	0.5349	14	57	258	12	2019	0.4167	0.38
991	immunohistochemical staining	-0.8968	0.4299	4	75	238	7	2019	0.8571	0.7817
992	immunohistochemistry	-0.6524	0.4198	21	98	370	17	2019	0.9412	0.8583
993	immunosorbent assay	-0.3917	0.4999	8	49	121	6	2019	1.1667	1.064
994	impatiens balsamina l	-0.5526	-0.2467	5	13	128	8	2019	0	0
995	implant	-0.505	0.0058	13	33	369	26	2019	0.0385	0.0351
996	implant placement	-0.6154	0.098	13	6	42	8	2019	0	0
997	imprinted zeolite	-0.2571	-0.5269	7	27	166	6	2019	1.6667	1.52
998	imputation	0.2442	0.2843	10	4	99	9	2019	1	0.912
999	inactivation	-0.7497	-0.2375	20	47	273	10	2019	1.1	1.0032
1000	incident case	0.9694	0.7238	9	3	66	6	2019	113	103.0552
1001	incisor	-0.6575	0.4348	4	78	265	18	2019	1.6111	1.4693
1002	incomplete stop codon	0.5211	-0.9684	12	36	161	8	2019	0.75	0.684
1003	incorporation	0.4839	-0.1996	1	44	124	5	2019	3.4	3.1008
1004	incubation	-0.3055	-0.3089	2	63	230	14	2019	2.7857	2.5406
1005	incubation time	-0.394	-0.2366	2	34	137	10	2019	0.6	0.5472
1006	ind	0.2353	-0.478	7	15	122	8	2019	0.25	0.228
1007	ind l	0.2917	-0.4089	2	18	243	13	2019	0.3846	0.3508
1008	independent commissioner	1.2176	-0.1532	1	14	62	5	2019	15.6	14.2271
1009	india	0.8279	0.0485	1	26	117	9	2019	2.2222	2.0267
1010	indigenous bacterium	-0.3643	-0.3687	2	33	158	8	2019	3.125	2.85
1011	indo pacific	0.8631	0.0011	9	9	152	8	2019	0	0
1012	indomethacin	-0.7039	0.4961	14	32	193	8	2019	0.25	0.228
1013	indonesia stock exchange	1.1619	-0.1755	1	73	394	33	2019	1.3939	1.2713
1014	indonesian child	0.4651	0.2176	9	16	56	8	2019	0.25	0.228
1015	indonesian government	0.8363	-0.08	1	19	47	5	2019	1.6	1.4592
1016	indonesian muslims	1.1885	0.0378	1	6	54	5	2019	0	0
1017	indonesian stock exchange	1.0766	-0.115	1	26	61	7	2019	0.8571	0.7817
1018	indoor environment	0.074	-0.5888	5	6	42	6	2019	0	0
1019	induction	-0.7039	0.3239	21	247	1372	55	2019	1.4	1.2768
1020	industrial area	0.266	-0.4522	5	36	215	10	2019	0.4	0.3648
1021	infants growth	0.8726	0.077	9	4	39	6	2019	0	0
1022	infected fish	-0.3586	-0.1204	2	25	176	8	2019	0	0
1023	infestation	-0.0701	-0.3977	2	34	164	16	2019	0.625	0.57
1024	inflammatory cell	-0.6646	0.2629	23	44	176	7	2019	0.1429	0.1303
1025	inflammatory mediator	-0.566	0.5062	14	36	189	7	2019	1	0.912
1026	inflammatory process	-0.6988	0.498	23	54	175	8	2019	0.25	0.228
1027	informal worker	0.937	-0.3686	5	5	90	6	2019	0	0
1028	information literacy	1.4617	-0.0721	1	3	30	5	2019	0	0
1029	information system	0.6655	-0.2281	1	44	225	24	2019	0.75	0.684
1030	information technology	1.096	-0.1069	1	32	100	7	2019	2.4286	2.2148
1031	inguinal node metastasis	0.4951	0.123	16	3	35	7	2019	0	0
1032	inhalation	-0.001	-0.5924	5	43	154	6	2019	2.5	2.28
1033	inheritance wealth distribution	1.1389	-0.0512	1	8	56	7	2019	5	4.56
1034	injectable bone substitute	-0.8683	-0.1304	13	40	277	10	2019	2.1	1.9152
1035	injection	-0.6818	0.3301	23	143	1062	47	2019	3.5957	3.2793
1036	innate immune response	-0.5854	0.5066	14	27	93	6	2019	0.1667	0.152
1037	inorganic nitrogen salt	-0.2392	-0.6169	5	6	75	5	2019	0	0
1038	inpatient installation	0.6249	0.331	10	9	102	6	2019	0	0
1039	insignificant effect	0.7309	-0.1503	1	24	90	6	2019	1.3333	1.216
1040	instagram	0.9513	-0.2697	1	10	71	12	2019	2.5	2.28
1041	instant papeda	-0.2517	-0.479	15	27	168	5	2019	0.2	0.1824
1042	institutional ownership	1.1503	-0.154	1	13	77	11	2019	0.2727	0.2487
1043	instruction	0.6905	0.105	3	14	40	13	2019	0.1538	0.1403
1044	insulin resistance	0.2181	0.7238	8	10	204	16	2019	0	0
1045	intact parathyroid hormone level	-0.2162	0.7295	8	14	60	5	2019	0	0
1046	intellectual capital	1.2548	-0.1341	1	35	137	7	2019	3.7143	3.3874
1047	intensive system	-0.067	-0.8071	2	17	149	5	2019	0	0
1048	interlanguage	0.5103	0.2291	16	1	20	5	2019	0	0
1049	internal factor	0.9516	-0.0515	1	28	100	7	2019	0.5714	0.5211
1050	internal process performance	1.292	-0.1693	1	11	126	7	2019	10	9.1199
1051	internet	0.8864	-0.0444	1	16	145	15	2019	1.4	1.2768
1052	interpretation	0.6421	0.1648	9	20	151	14	2019	0.4286	0.3909
1053	interprofessional collaboration	0.9403	0.1465	3	1	9	9	2019	1	0.912
1054	intervention group	0.6353	0.492	3	55	279	17	2019	0.7059	0.6438
1055	intestine	-0.4816	0.293	14	24	165	15	2019	0	0
1056	intracameral injection	-0.8577	0.4443	21	12	97	6	2019	0	0
1057	intraperitoneal injection	-0.6752	0.4423	8	32	122	5	2019	7.2	6.5663
1058	investment	1.0668	-0.0433	1	41	189	16	2019	0.5625	0.513
1059	investor	1.2662	-0.0799	1	25	87	9	2019	1.3333	1.216
1060	ion	-0.5083	-0.5683	7	65	387	23	2019	1.4348	1.3085
1061	ionic liquid	-0.592	-0.5601	7	24	322	14	2019	2.2857	2.0846
1062	ionic liquid mixture	-0.4299	-0.5983	7	5	40	5	2019	1	0.912
1063	ipa	-0.088	-0.3365	7	12	86	10	2019	0.5	0.456
1064	ipomoea batata	-0.7153	0.1325	11	11	86	6	2019	0	0
1065	iron	-0.2357	0.0125	20	139	680	25	2019	0.4	0.3648
1066	iron supplementation	-0.2524	1.0123	17	1	5	5	2019	1	0.912
1067	irregular shape	-1.4041	0.4084	22	47	309	5	2019	1.8	1.6416
1068	ise	1.1545	-0.156	1	26	70	7	2019	0.1429	0.1303
1069	islam	1.1924	0.0163	1	31	106	8	2019	0.75	0.684
1070	islamic	1.1857	-0.1569	1	28	98	5	2019	1	0.912
1071	islamic bank	1.0725	-0.122	1	40	314	20	2019	2	1.824
1072	islamic bank financing	1.1477	-0.0039	1	4	29	6	2019	5.1667	4.712
1073	islamic banking	0.9726	-0.1342	1	18	92	6	2019	0	0
1074	islamic law	1.0448	-0.0403	1	12	121	5	2019	0.4	0.3648
1075	islamic mfis	1.0262	-0.0485	1	12	111	5	2019	0.8	0.7296
1076	islamic microfinance institution	1.0394	-0.0376	1	12	75	7	2019	0.2857	0.2606
1077	isolate	-0.1223	-0.1942	2	157	1376	76	2019	0.8421	0.768
1078	istawa basic value	1.2902	-0.0024	3	5	85	5	2019	1	0.912
1079	iu l	-0.1563	0.5872	8	19	80	6	2019	0.8333	0.76
1080	ivermectin	-0.1888	-0.0033	23	6	161	7	2019	0	0
1081	iycf	0.6559	0.0624	9	4	36	6	2019	1.1667	1.064
1082	j cm2	-0.8546	-0.3497	20	26	201	7	2019	0.2857	0.2606
1083	java sea	0.2413	-0.6015	12	12	58	10	2019	2.4	2.1888
1084	jejunum	-0.512	0.1061	15	22	59	5	2019	0	0
1085	jember regency	0.8405	0.1491	9	7	31	5	2019	0.2	0.1824
1086	job	1.2151	0.0528	3	14	85	7	2019	0.2857	0.2606
1087	job involvement	1.4386	-0.0035	1	2	25	5	2019	1	0.912
1088	job performance	0.8194	-0.1098	1	4	41	6	2019	0	0
1089	job satisfaction	1.0412	-0.0287	3	13	105	7	2019	4.8571	4.4297
1090	job stress	1.2297	0.1696	3	12	69	6	2019	0.5	0.456
1091	jombang	1.457	-0.1101	1	8	42	5	2019	0.4	0.3648
1092	juanda	0.1298	-0.5355	12	29	101	6	2019	0	0
1093	judge	0.9571	-0.0537	1	14	191	8	2019	0.875	0.798
1094	kalimantan	0.169	-0.0746	16	27	167	12	2019	2.4167	2.204
1095	kangkung	-0.0253	-0.7844	5	3	91	7	2019	0	0
1096	kappa	-0.6148	-0.3614	15	11	155	5	2019	0	0
1097	kb village	0.5869	0.0323	3	4	42	8	2019	0	0
1098	kcal mol	-0.4849	0.0142	11	20	61	7	2019	2	1.824
1099	kda	-0.4629	0.0513	20	74	864	39	2019	0.1538	0.1403
1100	kernel	0.3418	0.1208	16	11	102	16	2019	1.1875	1.083
1101	key factor	0.6456	0.0677	9	20	58	6	2019	0.5	0.456
1102	key informant	1.147	0.044	1	12	48	5	2019	2.4	2.1888
1103	kg m2	0.3258	0.4567	8	23	83	6	2019	1.3333	1.216
1104	khz	-0.4225	-0.7632	6	101	699	38	2019	3.2895	3
1105	kinetin	-0.7125	-0.3203	13	16	403	11	2019	0	0
1106	klce	-0.7212	0.4431	8	9	60	5	2019	5	4.56
1107	klotok landfill kediri city	-0.2056	-0.4728	5	11	42	5	2019	0.6	0.5472
1108	knowledge level	0.8253	-0.1206	5	17	102	8	2019	1.375	1.254
1109	koh	-0.1079	-0.2291	7	9	30	6	2019	0	0
1110	koi fish	-0.3888	-0.1092	2	11	39	6	2019	0	0
1111	kruskal wallis test	-0.4344	0.5465	17	98	266	11	2019	2.0909	1.9069
1112	kspan	0.8894	0.1098	3	8	152	8	2019	0	0
1113	kvcm	-0.4771	-0.415	2	5	90	6	2019	0	0
1114	l casei	-0.5269	-0.0078	2	38	116	6	2019	1.5	1.368
1115	l strand	0.5166	-0.9591	12	35	123	6	2019	1	0.912
1116	lactobacillus casei	-0.4842	-0.1715	2	20	73	7	2019	0.8571	0.7817
1117	lactobacillus plantarum	-0.3369	0.3006	14	24	114	7	2019	1.4286	1.3028
1118	lactose	-0.53	-0.0443	20	22	288	8	2019	0.75	0.684
1119	lamk	-0.7228	0.1195	11	5	75	5	2019	0	0
1120	lamongan goat	0.15	-0.3035	12	15	230	5	2019	1	0.912
1121	lamongan muhammadiyah hospital	1.2883	-0.0011	3	5	96	6	2019	1	0.912
1122	landfill mining residue	-0.4641	-0.6716	5	13	138	9	2019	0.5556	0.5067
