id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
750	legume	-0.7734	0.2607	9	21	118	5	2019	1	1.2534
751	lemuru catch	0.6376	-0.2377	14	6	50	5	2019	0	0
752	lepidopteran pest	1.1506	0.5141	12	9	53	5	2019	1.8	2.256
753	leptin	-1.1253	0.4496	6	17	197	6	2019	0	0
754	lerak	-1.2014	0.1476	9	18	185	5	2019	0	0
755	lesson study	0.794	0.1089	3	9	204	12	2019	0	0
756	lignin	-0.5611	-0.4439	2	104	425	24	2019	1.0833	1.3578
757	lignin content	-0.8414	-0.3837	9	73	366	15	2019	2.1333	2.6738
758	limit	-0.3366	-0.1406	10	54	198	16	2019	0.1875	0.235
759	lindu subdistrict	0.2868	0.6091	8	9	125	5	2019	0	0
760	liner paper	-0.4717	-0.6251	8	14	105	5	2019	0	0
761	lipase	-0.4355	0.332	6	29	163	11	2019	1	1.2534
762	lipid	-0.4494	0.3017	6	55	237	16	2019	1.875	2.35
763	lipid peroxidation	-0.4642	0.4135	6	54	146	6	2019	0.1667	0.2089
764	liquica	0.8277	0.1861	12	4	24	6	2019	1	1.2534
765	liter	0.1323	-0.2195	16	19	73	7	2019	0	0
766	litopenaeus vannamei	-0.0854	0.3076	6	32	119	8	2019	1.125	1.41
767	live body weight	0.6718	0.8525	7	5	65	5	2019	0	0
768	live weight	-0.0114	0.8324	9	13	88	6	2019	0.6667	0.8356
769	liver	-0.6992	0.4401	6	56	252	9	2019	0.3333	0.4178
770	liver tissue	-0.6168	0.4099	6	38	120	5	2019	0.6	0.752
771	llnp	0.9834	-0.1234	3	15	80	11	2019	0.5455	0.6836
772	load	0.3045	-0.3302	8	40	188	16	2019	0.75	0.94
773	local fisherman	0.8585	0.1481	1	23	67	5	2019	0.6	0.752
774	local network	1.2294	-0.1513	3	5	66	6	2019	0	0
775	local politic	1.0233	-0.2759	5	8	38	5	2019	1	1.2534
776	logistic regression	0.6421	-0.2448	5	25	51	6	2019	0.1667	0.2089
777	lore lindu national park	1.0299	-0.1485	3	21	80	8	2019	0.625	0.7833
778	low temperature	-0.4652	-0.2618	11	42	85	5	2019	0.2	0.2507
779	lowland	0.4013	0.1685	7	47	140	11	2019	0.8182	1.0255
780	loyalty	1.3154	-0.1084	3	16	252	8	2019	0.5	0.6267
781	lst	0.9636	-0.2267	5	15	91	5	2019	0	0
782	lulcc	0.6892	-0.2931	5	5	36	6	2019	8	10.0269
783	lumbu kuning	-0.5549	-0.1807	11	9	97	7	2019	0	0
784	lutjanidae	1.1686	0.2172	12	10	175	5	2019	0	0
785	lytic phage	-0.3242	0.2916	11	4	36	6	2019	1	1.2534
786	m depth	0.8609	0.1985	1	19	125	7	2019	1.4286	1.7905
787	maceration	-0.8968	-0.213	4	34	91	6	2019	0	0
788	macroalgae	-0.6999	-0.2222	4	51	141	9	2019	5	6.2668
789	macrozoobenthos	0.6116	0.2649	1	8	78	6	2019	0	0
790	madura	0.0591	0.6026	7	36	182	6	2019	1.5	1.88
791	magnesium	-0.6036	-0.264	17	51	116	7	2019	0.8571	1.0743
792	mahogany	-0.1307	-0.7092	8	13	84	7	2019	0.4286	0.5372
793	main factor	0.5572	-0.3905	3	29	91	6	2019	0.8333	1.0445
794	main source	-0.467	-0.0053	9	34	80	5	2019	1.2	1.504
795	maize silage	-1.0687	-0.4402	2	6	132	6	2019	0	0
796	makassar strait	0.6457	0.0763	14	22	122	8	2019	0.5	0.6267
797	mammal	0.5274	0.2764	8	45	178	8	2019	0.5	0.6267
798	man	1.0714	0.1657	3	19	224	14	2019	1.5714	1.9696
799	mangium	-0.1036	-0.5272	8	42	350	12	2019	1.6667	2.0889
800	mangosteen	-0.3823	-0.0492	11	24	218	13	2019	0.9231	1.1569
801	mangrove ecosystem	0.8807	-0.0445	5	55	496	39	2019	1.2564	1.5747
802	mangrove leafe	-0.7373	0.0421	13	22	122	8	2019	0.5	0.6267
803	manure	-0.6367	0.0701	15	19	112	13	2019	0	0
804	marine debris	0.2311	-0.319	3	2	15	5	2019	0	0
805	marine tourism	0.9195	0.1798	12	18	38	7	2019	0.5714	0.7162
806	marker	0.101	0.4965	7	149	893	56	2019	0.8214	1.0295
807	marketing strategy	1.2247	-0.1117	3	19	350	10	2019	0.5	0.6267
808	masl	0.7069	-0.2162	5	7	76	6	2019	0	0
809	massoia lactone	-1.02	0.3249	6	10	100	5	2019	0	0
810	maximum	0.1456	0.0986	10	42	115	7	2019	0.2857	0.3581
811	mcr	-0.7231	0.7968	13	12	279	9	2019	0	0
812	mda	-0.668	0.3484	6	56	140	6	2019	0	0
813	mda mb	-1.1741	0.4237	4	11	168	6	2019	1	1.2534
814	mechanical property	-0.2738	-0.651	8	119	799	36	2019	0.75	0.94
815	medan city	0.8932	-0.2817	5	1	6	6	2019	0	0
816	mekarbuana village	0.6801	-0.0105	1	3	24	6	2019	0	0
817	melia azedarach	-0.3179	0.0181	8	36	95	6	2019	0.3333	0.4178
818	meliponiculture	0.6571	0.067	1	9	90	6	2019	0	0
819	membrane	-0.9451	0.1762	15	97	607	25	2019	3.36	4.2113
820	merauke	0.081	-0.4197	2	11	27	5	2019	0	0
821	mercury	-0.1329	0.1019	16	26	76	6	2019	0.5	0.6267
822	meru betiri national park	0.8074	0.3284	12	14	83	9	2019	0	0
823	mesocarp	-0.9451	-0.6569	2	17	161	5	2019	0	0
824	metabolism	-0.075	0.2467	8	107	400	17	2019	1	1.2534
825	metabolite	-0.3942	0.1812	7	57	288	19	2019	0.6842	0.8576
826	metformin	-0.3583	0.4643	6	8	108	6	2019	0	0
827	methane emission	-0.948	0.032	9	63	283	10	2019	1.8	2.256
828	methane production	-0.9083	0.2678	9	34	130	6	2019	0.1667	0.2089
829	methanol	-1.0407	-0.0097	4	66	331	14	2019	1.0714	1.3429
830	methylene	-0.1988	-0.2304	15	17	53	5	2019	0.4	0.5013
831	mfc	-0.7496	-0.6073	2	28	242	13	2019	0.9231	1.1569
832	mfh model	0.2065	-0.7441	8	4	24	6	2019	1	1.2534
833	mfp	-1.0532	-0.0283	4	15	125	5	2019	1	1.2534
834	mg c	0.8044	-0.3552	5	27	214	14	2019	4.2143	5.282
835	mg c ha	0.9018	-0.3951	5	23	112	5	2019	3	3.7601
836	mg dl	-0.1154	0.0658	6	23	59	5	2019	0	0
837	mg g	-0.6871	-0.1468	15	55	230	12	2019	2.1667	2.7156
838	mg gae	-1.0269	0.0623	4	38	247	5	2019	0	0
839	mg kg	-0.4569	0.2822	6	47	352	18	2019	2.0556	2.5763
840	mg kg body weight	-0.8434	0.4227	6	59	298	9	2019	0	0
841	mg kgbw day	-0.3335	0.0363	10	11	216	6	2019	0	0
842	mg ml	-0.9059	0.0341	4	90	352	13	2019	0.9231	1.1569
843	mg qe g	-1.1535	-0.0767	4	33	114	5	2019	0.6	0.752
844	mgkg	-0.4166	0.1663	6	16	104	5	2019	0	0
845	mhp	1.0847	0.0954	3	7	72	5	2019	3.4	4.2614
846	micro raman spectroscopy	-0.4923	-0.6183	2	23	99	5	2019	1.4	1.7547
847	microbial population	-1.0263	0.1662	9	63	307	12	2019	0.1667	0.2089
848	microcapsule	-0.7318	-0.3384	15	25	187	11	2019	0	0
849	microplastic	0.099	-0.2635	3	11	135	9	2019	6	7.5201
850	microsatellite marker	0.1734	0.3334	7	22	150	7	2019	1.2857	1.6115
851	microwave	-0.6755	-0.4995	2	71	292	15	2019	0.3333	0.4178
852	microwave irradiation	-0.7378	-0.6349	2	61	346	15	2019	0.1333	0.1671
853	microwave irradiation method	-0.788	-0.7599	2	26	131	5	2019	0	0
854	microwave method	-0.5616	-0.1869	6	9	38	5	2019	0	0
855	middle	0.5574	-0.2128	14	23	54	8	2019	0	0
856	milk	-0.0815	0.1979	11	75	396	17	2019	0.3529	0.4424
857	milkfish	-0.5997	-0.1895	15	26	186	9	2019	0.2222	0.2785
858	milling	-0.0469	-0.3535	11	19	88	9	2019	0	0
859	mindi	0.1479	-0.1962	8	25	162	13	2019	0	0
860	mineral	-0.3728	-0.2418	17	92	313	13	2019	0.6923	0.8677
861	mineral content	-0.575	-0.2474	17	25	209	9	2019	0.3333	0.4178
862	minimum inhibitory concentration	-0.988	0.3168	13	31	103	6	2019	0.6667	0.8356
863	mitochondria	-0.1316	0.3704	11	27	114	6	2019	1.1667	1.4623
864	mitochondrial gene	-0.0089	0.4942	11	15	120	7	2019	0	0
865	mixture	-0.2502	-0.2231	2	157	466	21	2019	0.4762	0.5968
866	mixture experiment	-0.5094	0.8399	17	5	32	6	2019	0	0
867	mmol	-0.1582	-0.2674	15	15	88	6	2019	0.5	0.6267
868	mode	0.3413	-0.4438	14	92	361	31	2019	0.2903	0.3639
869	modulus	-0.0804	-0.6562	8	49	180	10	2019	0.9	1.128
870	moef	0.9979	-0.0604	3	15	55	5	2019	1.2	1.504
871	moisture absorber	-0.5872	-0.474	2	6	72	6	2019	2	2.5067
872	moisture content	-0.3448	-0.3721	11	143	562	30	2019	0.3333	0.4178
873	mol	-0.5099	-0.338	2	40	254	14	2019	0.5	0.6267
874	mol l	-0.6023	-0.0754	10	29	148	8	2019	0.375	0.47
875	mol trolox g	-1.0668	-0.1785	4	32	223	9	2019	1.3333	1.6711
876	molass	-0.247	0.0985	6	38	173	8	2019	0.875	1.0967
877	mold	-0.6012	-0.0924	10	27	113	7	2019	0	0
878	molecular analysis	-0.3943	0.7565	7	30	120	6	2019	0.3333	0.4178
879	molecular marker	0.0288	0.5292	7	36	199	13	2019	0.6154	0.7713
880	molecular weight	-0.5018	-0.1186	13	52	132	8	2019	0.625	0.7833
881	mollusc	0.4139	0.1765	13	11	44	6	2019	0.1667	0.2089
882	mollusca	0.4341	0.4693	1	24	104	7	2019	0	0
883	monoculture plantation	0.7057	-0.1233	8	29	167	10	2019	2.2	2.7574
884	monsoon	0.5154	-0.1697	14	30	111	12	2019	0.8333	1.0445
885	moringa	-1.2391	0.1039	9	31	254	7	2019	2.2857	2.8648
886	moringa seed	-0.3638	-0.2361	4	12	102	6	2019	0	0
887	moringa silage	-1.281	0.1524	9	19	264	6	2019	3	3.7601
888	morphological characteristic	0.0181	0.2216	11	63	146	8	2019	1.125	1.41
889	mother	0.5479	0.2194	3	26	263	19	2019	0	0
890	motivation	1.1588	-0.1975	3	26	140	12	2019	0.75	0.94
891	mouse	-0.6489	0.1589	6	59	372	23	2019	0.2609	0.327
892	mouth	0.6766	-0.1979	14	21	92	9	2019	0.3333	0.4178
893	mpci	2.4727	-0.6666	3	2	30	5	2019	0	0
894	mqis	0.6969	-0.0887	5	9	85	5	2019	8	10.0269
895	mrna expression	-0.3583	0.8621	9	21	110	6	2019	1.1667	1.4623
896	msc	-0.1112	-0.3779	10	30	139	8	2019	1.25	1.5667
897	msy	1.1867	0.1395	1	7	69	5	2019	0	0
898	mud crab	1.0742	0.2879	1	25	388	14	2019	1	1.2534
899	multi criteria analysis	0.6355	0.0724	1	6	50	5	2019	0	0
900	multidimensional poverty	1.1272	0.4107	1	9	140	7	2019	2	2.5067
901	multivariate analysis	-0.1308	0.1388	7	33	139	8	2019	2	2.5067
902	mung bean seed	-0.3815	-0.2759	11	5	40	5	2019	0	0
903	mutant line	-0.772	0.0748	9	17	258	15	2019	0	0
904	mutation	-0.0979	0.9279	10	74	659	25	2019	0.52	0.6517
905	n cap	-0.338	-0.0877	6	11	90	5	2019	0	0
906	n hexane	-1.351	-0.1961	4	53	230	11	2019	0.0909	0.1139
907	n hexane fraction	-1.5213	0.1572	4	41	177	6	2019	0	0
908	nano hydrogel	-1.0077	-0.3597	18	9	75	5	2019	0.8	1.0027
909	nanocellulose	-1.1593	-0.416	9	25	103	6	2019.6667	1	1.0845
910	nanocrystalline cellulose	-1.0399	-0.691	2	20	161	5	2019	0	0
911	nanoparticle	-0.9542	-0.3324	15	58	321	22	2019	2.0455	2.5637
912	naoh	-0.8564	-0.3258	2	64	180	9	2019	0.5556	0.6963
913	natural habitat	1.0728	0.4911	12	21	153	14	2019	0.9286	1.1638
914	ncc	-1.0231	-0.6739	2	20	180	6	2019	0	0
915	ndf	-1.0689	-0.0965	9	62	381	12	2019	0.5	0.6267
916	ndvi	0.8936	-0.2944	5	75	551	35	2019	0.6286	0.7878
917	negative control	-1.1084	0.317	6	41	120	5	2019	0.4	0.5013
918	negative correlation	0.1546	0.0199	7	90	198	9	2019	1.2222	1.5319
919	nematode	0.2573	0.1031	8	45	191	10	2019	0.3	0.376
920	new species	0.6037	0.1162	1	21	43	13	2019	0.1538	0.1928
921	ng ml	-0.7777	0.4156	6	15	250	10	2019	0.8	1.0027
922	nh3	-0.684	0.1329	9	36	140	6	2019	0.3333	0.4178
923	nir	0.4651	-0.248	5	45	149	8	2019	0.25	0.3133
924	nir spectroscopy	0.0114	-0.306	10	19	201	11	2019	0	0
925	nirs	0.1802	-0.3449	5	15	88	8	2019	0	0
926	nitrosative stress	-1.0803	0.6447	6	11	150	6	2019	0	0
927	njew	-0.9523	0.141	9	17	189	7	2019	0	0
928	nmr	-0.693	-0.1903	10	30	76	6	2019	0.1667	0.2089
929	no3	-0.4535	0.1249	6	36	88	5	2019	1	1.2534
930	noise	0.7427	-0.2836	3	23	76	5	2019	0	0
931	noise level	0.6954	-0.3315	3	7	62	8	2019	0	0
932	none	0.1291	0.0899	3	53	107	6	2019	0.8333	1.0445
933	noni juice	-0.97	0.1319	9	27	178	6	2019	0	0
934	normal group	-1.1341	0.4378	6	36	150	5	2019	0	0
935	normalized difference vegetation index	0.9877	-0.2342	5	57	217	14	2019	0.7857	0.9848
936	northern coast	0.6625	0.502	1	7	50	7	2019	0.4286	0.5372
937	nostoc	-0.0168	-0.1055	16	11	140	5	2019	0	0
938	npp	0.7902	-0.3049	5	14	185	10	2019	1.4	1.7547
939	nso	-0.6652	-0.3378	2	6	120	10	2019	0	0
940	nutrient cycle	0.3349	-0.1527	1	12	47	5	2019	1.8	2.256
941	nutritional value	-0.4438	0.0786	17	66	178	9	2019	0.6667	0.8356
942	o aristatus	-0.2965	0.0017	10	5	55	10	2019	0.5	0.6267
943	obesity	-0.6821	0.4546	6	48	346	11	2019	0.4545	0.5697
944	obia	0.7923	-0.3908	5	15	57	6	2019	0.5	0.6267
945	oblongifolium	0.6986	-0.0373	12	7	84	6	2019	0	0
946	obstacle	0.5524	-0.0285	3	51	128	9	2019	0.5556	0.6963
947	ocean	0.5491	-0.3275	14	82	393	34	2019	1.6471	2.0644
948	odour	-0.5388	0.8734	9	14	180	6	2019	1	1.2534
949	offspring	1.0067	0.4152	1	14	71	7	2019	0.7143	0.8953
950	oil content	-0.1033	-0.2611	10	16	80	6	2019	0.8333	1.0445
951	oil palm empty fruit bunch	-0.9239	-0.4516	9	46	193	7	2019.1429	0.4286	0.501
952	oil palm plantation	1.0028	-0.0586	1	162	2244	171	2019	0.462	0.579
953	oil palm plantation area	1.3086	0.0208	1	34	117	5	2019	0.2	0.2507
954	oil palm plantation development	1.0625	-0.1261	1	29	144	7	2019	0	0
955	oil yield	-1.3737	-0.3832	4	9	81	7	2019	0.5714	0.7162
956	older brother	1.1781	0.1455	3	4	75	5	2019	4	5.0134
957	oli	0.9084	-0.4101	5	34	127	8	2019	0.25	0.3133
958	oocyte	-0.9243	0.2896	6	18	471	26	2019	0.6923	0.8677
959	opefb	-1.1319	-0.452	9	45	848	22	2019.0455	0.1818	0.2164
960	opinion	0.774	0.0096	3	22	109	13	2019	1.3846	1.7354
961	optical property	-0.6664	-0.6557	2	30	92	9	2019	1.1111	1.3926
962	optimal condition	-0.9562	-0.3978	4	30	100	5	2019	0	0
963	optimal design	-0.4999	0.8483	17	5	32	8	2019	0	0
964	optimum condition	-0.8227	-0.2772	4	38	108	10	2019	0.3	0.376
965	ordinal response	-0.5041	0.8482	17	5	38	6	2019	0	0
966	organic goat milk	-0.4259	0.5248	11	10	430	10	2019	0	0
967	organic material	0.2193	-0.0641	16	34	140	9	2019	1.6667	2.0889
968	organic matter digestibility	-1.1624	0.086	9	69	270	7	2019	0.5714	0.7162
969	organic settlement	1.1677	-0.3694	5	3	105	7	2019	0	0
970	organoleptic test	-0.464	0.4595	17	34	80	8	2019	0.25	0.3133
971	originality value	0.162	0.0794	3	50	125	6	2019	0.5	0.6267
972	ostrom	1.195	-0.406	3	8	156	6	2019	0	0
973	outbreak	0.174	0.6185	12	36	155	11	2019	0.4545	0.5697
974	overripe tempe	-0.2071	0.1976	16	4	49	7	2019	0	0
975	owner	0.8542	-0.1077	3	20	94	10	2019	0	0
976	oxidative stress	-0.7003	0.1668	6	85	243	12	2019	1.6667	2.0889
977	p progeny	0.3513	0.3258	7	11	150	5	2019	2	2.5067
978	p syringae	-0.6366	0.5554	13	10	105	5	2019	0	0
979	p type silicon substrate	-0.5678	-0.6054	2	18	51	5	2019	1	1.2534
980	p value	0.3865	-0.2158	1	76	263	15	2019	0	0
981	p005	-0.6754	0.2634	9	49	302	11	2019	2.1818	2.7346
982	paa	-0.6459	-0.4356	4	24	188	8	2019	0.25	0.3133
983	paddy field	0.9143	-0.2568	1	58	587	59	2019	0.1186	0.1487
984	pair	0.3465	0.6711	7	79	297	18	2019	1.9444	2.4371
985	palm oil mill effluent	-0.4758	0.3381	6	7	66	6	2019	2	2.5067
986	palm oil technology	-4.3219	-2.1635	20	2	36	6	2019	0	0
987	palu bay	0.7442	-0.1878	14	4	63	9	2019	0	0
988	pangasianodon hypophthalmus	0.0038	0.4895	10	32	108	5	2019	0.2	0.2507
989	panggang	0.9742	0.1194	1	4	25	5	2019	4	5.0134
990	panicle	-0.2454	0.2928	7	40	254	17	2019	0.7059	0.8847
991	panicle length	-0.0874	0.3731	7	16	35	5	2019	0.4	0.5013
992	papaya	-0.7305	-0.3442	2	49	185	12	2019	0.6667	0.8356
993	papaya leafe	-0.6023	-0.4963	2	28	136	8	2019	0.875	1.0967
994	parasite	-0.3448	0.4111	12	27	195	15	2019	1.7333	2.1725
995	parasitoid	1.0028	0.4388	12	27	156	16	2019	0.75	0.94
996	parent	0.6808	0.5014	17	55	505	26	2019	0.5769	0.7231
997	parenting style	1.045	0.5965	17	7	203	7	2019	1	1.2534
998	partial	0.0581	-0.2409	10	19	73	5	2019	0	0
999	participation	1.0165	0.1087	1	43	383	29	2019	0.5517	0.6915
1000	particle	-0.3349	-0.4694	2	86	425	31	2019	3.9677	4.973
1001	particle size	-0.5897	-0.4631	2	96	332	15	2019	1	1.2534
1002	particleboard	-0.4585	-0.7666	8	6	65	5	2019	0	0
1003	pasundan cattle	0.4168	0.7779	7	13	71	6	2019	0.6667	0.8356
1004	patchouli oil	-0.1011	-0.3038	2	10	56	10	2019	2.7	3.3841
1005	patent information analysis	-4.3239	-2.1651	20	2	35	5	2019	0	0
1006	pathogen	-0.3388	0.5074	13	92	335	20	2019	1.05	1.316
1007	pathogenic bacterium	-0.6363	0.4556	13	69	289	14	2019	0.5	0.6267
1008	pathway	-0.2837	0.0882	4	70	299	16	2019	2.25	2.8201
1009	patient	-0.2954	0.506	10	84	464	28	2019	1.25	1.5667
1010	pcr	-0.1081	0.4637	10	94	441	19	2019	0.4211	0.5277
1011	peak	-0.2701	-0.4452	2	189	722	35	2019	0.8286	1.0385
1012	peat fire	0.6585	-0.2631	5	19	52	9	2019	1.8889	2.3675
1013	peatland	0.7502	-0.2534	3	60	355	33	2019	2.303	2.8865
1014	peatland area	0.8771	-0.2266	3	8	54	6	2019	1.6667	2.0889
1015	peatland fire	0.9964	-0.3549	5	19	74	8	2019	0.375	0.47
1016	peel	-0.4536	-0.0213	9	37	444	15	2019	2.2	2.7574
1017	pekarangan	1.1711	-0.3708	5	3	96	6	2019	0	0
1018	pellet	-0.4337	-0.2482	2	42	218	14	2019	1	1.2534
1019	pennisetum purpureum	-0.8609	0.0563	9	36	119	5	2019	0.4	0.5013
1020	pepsin	-0.5314	-0.2242	15	6	108	14	2019	0	0
1021	peptide	-0.7208	0.3069	13	56	441	18	2019	0.7778	0.9748
1022	perception	0.9389	0.251	1	61	531	33	2019	0.8788	1.1014
1023	peru	0.8267	-0.2617	3	6	60	5	2019	5	6.2668
1024	perv pol gene	-0.1041	1.3686	10	10	240	8	2019	1	1.2534
1025	pesisir cattle	0.2966	0.7485	7	15	134	9	2019	0.8889	1.1141
1026	ph value	-0.6673	-0.1542	4	71	177	9	2019	1.2222	1.5319
1027	phase separation	-0.7409	-0.1888	4	32	92	5	2019	2.6	3.2587
1028	phenol	-0.8517	-0.1302	4	49	121	7	2019	0	0
1029	phenolic compound	-0.7299	-0.2297	2	90	244	10	2019	2.1	2.6321
1030	phlo	-1.3248	0.3846	9	11	220	10	2019	1	1.2534
1031	phloroglucinol	-0.9142	0.2209	9	41	334	15	2019	0.7333	0.9191
1032	phosphate	-0.5925	-0.1989	2	106	574	29	2019	0.3793	0.4754
1033	phosphorus	-0.4323	-0.1085	10	57	132	7	2019	0.7143	0.8953
1034	photosynthesis	0.2515	-0.4153	8	36	108	11	2019	6.4545	8.0899
1035	phylogenetic analysis	0.0871	0.5371	12	57	168	11	2019	0.9091	1.1394
1036	physical characteristic	-0.2465	-0.4316	8	77	256	12	2019	1.0833	1.3578
1037	physical quality	-0.4994	0.2571	9	28	148	6	2019	0	0
1038	physico chemical property	-0.701	-0.3623	2	20	96	5	2019	0	0
1039	physiological character	-0.1223	0.5321	7	26	133	7	2019	0.5714	0.7162
1040	physiological characteristic	-0.0957	0.0495	16	24	105	5	2019	0.4	0.5013
1041	physiological response	-0.1177	0.0537	16	47	225	17	2019	0.1176	0.1475
1042	phytochemical	-0.7071	0.1094	4	36	125	7	2019	1.5714	1.9696
1043	phytochemical screening	-0.7648	-0.0936	4	63	220	9	2019	1	1.2534
1044	phytotoxic substance	-0.8169	-0.0177	10	10	105	5	2019	1	1.2534
1045	picrylhydrazyl	-0.8988	-0.1442	4	60	146	5	2019	1	1.2534
1046	piece	0.4069	-0.1452	3	22	113	9	2019	1.2222	1.5319
1047	pieh	0.836	-0.4168	5	11	135	5	2019	0	0
1048	pig	0.1271	0.9096	8	27	300	11	2019	1.4545	1.8231
1049	piglet	0.0191	0.9046	10	15	144	6	2019	1.5	1.88
1050	pik r program	0.8532	0.0283	3	3	54	6	2019	1	1.2534
1051	pine	-0.1116	-0.5609	8	47	237	13	2019	0.6923	0.8677
1052	pinus merkusii	-0.0548	-0.6002	8	35	83	5	2019	0.2	0.2507
1053	pita	-0.085	0.7872	7	13	156	6	2019	0.6667	0.8356
1054	pixel	0.7899	-0.3735	5	14	90	7	2019	0.4286	0.5372
1055	plant growth	-0.3872	0.1118	13	55	253	15	2019	0.7333	0.9191
1056	plantaricin e	-0.8408	0.4415	6	20	280	8	2019	0	0
1057	plantation system	0.8691	-0.2545	8	18	130	5	2019	4.2	5.2641
1058	planting distance	-0.2487	0.168	16	14	86	6	2019	0.1667	0.2089
1059	plasma	-1.1436	0.1238	15	62	468	17	2019	5.8824	7.3727
1060	plastic	0.1785	-0.2925	3	21	117	10	2019	1	1.2534
1061	plot number	1.0126	-0.4199	5	3	65	5	2019	0	0
1062	pls	0.0873	-0.2985	10	22	126	9	2019	0	0
1063	pod	0.23	0.4042	7	17	125	13	2019	0	0
1064	pollinator	1.2968	0.3987	12	43	337	21	2019	2.8571	3.581
1065	pollinator conservation	1.9355	0.6357	12	2	37	5	2019	13.6	17.0457
1066	polychaeta	0.201	0.4568	1	10	67	5	2019	0	0
1067	polymerase chain reaction	-0.059	0.522	10	66	259	10	2019	0.2	0.2507
1068	polymerization	-0.6277	-0.4047	2	32	104	10	2019	0	0
1069	polyphenol	-0.7192	-0.041	9	79	159	6	2019	0.6667	0.8356
1070	polyphenolic fraction	-0.9593	0.0466	4	15	150	6	2019	0	0
1071	population structure	0.57	0.3533	12	35	108	10	2019	0.1	0.1253
1072	porcine embryo	-0.105	1.3859	10	10	165	5	2019	1	1.2534
1073	pore	-0.3848	-0.2785	8	47	101	7	2019	1.2857	1.6115
1074	pork	-0.4053	0.201	10	13	121	9	2019	0	0
1075	portable fad	0.6189	0.0696	6	9	59	5	2019	0.8	1.0027
1076	portable fads	0.6098	0.0713	6	6	66	6	2019	1	1.2534
1077	portunus pelagicus	0.6933	0.2436	1	28	110	6	2019	0.6667	0.8356
1078	posdaya	0.7776	-0.0876	3	5	54	6	2019	0	0
1079	posdaya economic empowerment index	0.7793	-0.0879	3	5	50	5	2019	0	0
1080	positive control	-0.6171	0.3634	13	91	221	8	2019	1.625	2.0367
1081	positive correlation	0.4162	0.2803	7	74	192	10	2019	1.2	1.504
1082	post	-0.5042	0.2329	15	25	173	12	2019	0.5	0.6267
1083	postharvest treatment	-0.4436	-0.0562	11	10	126	7	2019	0	0
1084	potassium	-0.2922	-0.1346	16	27	142	8	2019	0.125	0.1567
1085	potato	-0.3594	-0.0757	10	11	39	5	2019	1	1.2534
1086	potential isolate	-0.8533	0.3978	13	42	202	7	2019	2.1429	2.6858
1087	potential use	-0.5668	-0.0885	8	61	121	6	2019	0.3333	0.4178
1088	poultry	-0.0632	0.4146	12	39	83	5	2019	1	1.2534
1089	poverty	1.0804	0.4158	1	14	75	10	2019	0.8	1.0027
1090	powder	-0.5958	-0.5121	2	129	733	40	2019	0.1	0.1253
1091	ppi	0.5513	-0.0726	11	11	65	7	2019	0	0
1092	ppm	-0.7311	0.0106	17	162	1480	79	2019	0.519	0.6505
1093	pre	0.0929	-0.1402	8	53	246	13	2019	3.1538	3.9529
1094	precipitation method	-0.7874	-0.5831	2	55	225	9	2019	0.1111	0.1393
1095	predictor	0.7348	-0.0551	8	45	218	20	2019	0.75	0.94
1096	predictor variable	0.8436	-0.4323	5	16	52	7	2019	0.2857	0.3581
1097	pregnant woman	-0.1173	0.0327	17	21	162	6	2019	0	0
1098	preservation	0.9231	-0.3069	5	19	46	6	2019	0	0
1099	pretreatment	-0.4308	-0.2603	2	70	246	17	2019	0.8824	1.1059
1100	prevalence	0.0524	0.3012	8	66	436	18	2019	1.1667	1.4623
1101	previous research	0.2134	-0.3072	5	27	47	5	2019	0.2	0.2507
1102	primary commodity	0.6448	0.0695	1	8	52	6	2019	0.6667	0.8356
1103	primary forest	1.1885	0.0783	1	13	33	5	2019	0.2	0.2507
1104	primer	0.1859	0.5146	7	105	393	23	2019	0.6087	0.7629
1105	principle	1.1617	-0.2231	3	48	298	19	2019	0.6316	0.7916
1106	principle component analysis	0.2846	-0.042	7	33	90	5	2019	2.6	3.2587
1107	privacy	0.5626	-0.1571	11	3	25	5	2019	1	1.2534
1108	private sector	0.9006	-0.1417	3	20	87	7	2019	1.4286	1.7905
1109	probability	0.7936	0.0126	1	50	194	19	2019	0.2105	0.2639
1110	probiotic	-0.8036	0.4429	13	25	169	12	2019	0.25	0.3133
1111	production performance	0.0453	0.2965	8	38	137	7	2019	1	1.2534
1112	productive tiller	-0.0058	0.3024	7	28	96	7	2019	1.2857	1.6115
1113	progeny	0.2433	0.3155	7	24	292	16	2019	1.125	1.41
1114	progress	0.1125	0.2955	11	53	173	10	2019	1.6	2.0054
1115	proliferation	-0.4733	0.3691	7	74	288	13	2019	0.2308	0.2892
1116	promotion	0.9899	0.0263	3	21	127	12	2019	0.0833	0.1044
1117	propoli	-0.2238	-0.066	4	29	176	9	2019	0.3333	0.4178
1118	protanomalous female	0.7101	1.0139	7	4	45	5	2019	1	1.2534
1119	protease	-0.7319	0.065	13	50	293	13	2019	0.9231	1.1569
1120	protease inhibitor	-0.7556	0.1825	13	23	210	8	2019	0	0
1121	protein content	-0.2638	0.2549	7	100	452	21	2019	0.7619	0.9549
1122	protein profile	-0.0961	0.2858	13	18	87	6	2019	0.8333	1.0445
1123	protein protein interaction	0.5483	-0.0865	11	10	56	6	2019	0	0
