id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Occurrences>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
753	fibroin	-0.6481	0.4674	6	6	70	7	2019	1	0.9332
754	field condition	0.1898	-0.1614	18	30	129	6	2019	4	3.733
755	fighter	0.1699	-0.6018	3	11	54	7	2019	1	0.9332
756	film	-0.6319	-0.2849	1	87	682	38	2019	2.0263	1.891
757	financial information	1.3162	-0.0818	2	9	223	13	2019	0.4615	0.4307
758	financial literacy	1.192	0.011	2	9	72	6	2019	1.8333	1.7109
759	finite element analysis	-0.3266	-0.4187	11	25	74	10	2019	0.7	0.6533
760	first factor	-0.2534	0.0849	4	48	139	9	2019	0.6667	0.6222
761	first line therapy	0.6352	0.7409	14	16	94	5	2019	0.8	0.7466
762	first principle	-0.4815	-0.6435	11	10	34	5	2019	2	1.8665
763	first report	0.0335	0.4028	10	21	61	6	2019	1.1667	1.0888
764	first response	0.6256	-0.5844	18	11	280	7	2019	0	0
765	first time	-0.3089	0.165	1	68	144	9	2019	1.7778	1.6591
766	first week	-0.096	0.5213	6	14	71	5	2019	0	0
767	fish consumption	1.1221	0.9808	13	21	205	5	2019	7	6.5327
768	fisherman	0.7037	-0.1605	2	19	235	18	2019	1.2778	1.1925
769	fishing	0.7026	-0.1472	2	28	160	8	2019	0.75	0.6999
770	fishing community	0.9914	-0.1261	2	8	49	6	2019	0	0
771	flavonoid	-0.6529	0.2676	19	94	439	17	2019	0.8235	0.7686
772	flavonoid content	-0.5469	0.3564	6	67	353	14	2019	0.8571	0.7999
773	flight	0.5547	-0.5843	18	20	292	10	2019	0.2	0.1866
774	flow pattern	-0.1186	-0.5542	11	21	102	14	2019	2.4286	2.2664
775	flow rate	-0.5447	-0.5226	9	83	617	30	2019	1.3333	1.2443
776	flower	0.0124	-0.0803	3	30	246	16	2019	0.25	0.2333
777	fluidity	-0.7209	-0.4003	7	20	169	10	2019	0.5	0.4666
778	fluoride	-0.2096	0.1311	8	22	205	10	2019	1.5	1.3999
779	fly ash	-0.731	-0.0834	1	22	70	6	2019	0.8333	0.7777
780	foc	-0.0363	0.1674	10	5	77	7	2019	25	23.331
781	fold	0.0967	0.3862	10	60	334	15	2019	2.8	2.6131
782	food crop	0.0827	-0.1035	4	15	36	5	2019	0.4	0.3733
783	forage	-0.2816	0.2494	5	93	646	26	2019	0.1154	0.1077
784	forest area	0.3513	-0.2785	4	13	68	13	2019	0.6923	0.6461
785	forest fire	-0.072	-0.2317	4	18	40	7	2019	1.2857	1.1999
786	formaldehyde	-0.6631	-0.1963	1	65	159	10	2019	1.4	1.3065
787	fourier	-0.5151	-0.3309	1	248	812	36	2019	2.0278	1.8924
788	fourier transform infrared	-0.8473	-0.3256	1	72	199	9	2019	0.3333	0.3111
789	fraction	-0.469	0.028	6	235	1287	60	2019	1.65	1.5398
790	fragaria	-0.2395	0.3719	10	29	85	5	2019	2.6	2.4264
791	freeze	-0.6125	0.2092	7	60	412	24	2019	0.2917	0.2722
792	french door laminoplasty	1.3834	0.9975	13	13	156	6	2019	0	0
793	friction	0.5519	-0.4313	17	13	67	9	2019	0.7778	0.7259
794	front	-0.0124	-0.6679	4	55	331	18	2019	1.8333	1.7109
795	fructose	-0.3855	0.2319	5	41	261	10	2019	1.3	1.2132
796	ft ir	-0.939	-0.2958	1	83	230	8	2019	0.75	0.6999
797	ftir	-0.6561	-0.3624	1	334	2039	78	2019	1.141	1.0649
798	ftir analysis	-0.8236	-0.0291	1	62	133	6	2019	1.5	1.3999
799	ftir spectra	-0.6264	-0.4482	9	140	538	17	2019	1.2353	1.1528
800	ftir spectrophotometer	-0.3143	-0.6755	9	50	202	5	2019	0.6	0.5599
801	ftir spectroscopy	-0.2894	-0.6764	9	53	436	11	2019	1.9091	1.7816
802	fuel consumption	-0.3154	-0.5112	7	15	80	11	2019	0.5455	0.509
803	functional food	-0.2233	0.3263	8	88	279	11	2019	1.0909	1.0181
804	functional group	-0.8658	-0.2567	1	161	717	31	2019	1.9032	1.7762
805	functional outcome	1.2065	0.8823	13	22	155	7	2019	0	0
806	fund	0.7174	-0.1156	2	24	146	14	2019	1.0714	0.9999
807	fungus	-0.7446	0.072	12	35	87	6	2019	0.6667	0.6222
808	funnel plot	1.2543	0.9308	13	38	238	5	2019	4	3.733
809	future research	1.1462	-0.0869	2	40	154	11	2019	0.3636	0.3394
810	fuzzy chromatic number	0.25	-0.4665	3	5	76	8	2019	1	0.9332
811	fuzzy graph	0.25	-0.4665	3	5	76	8	2019	1	0.9332
812	fuzzy logic	-0.4633	-1.0528	9	4	71	6	2019	0	0
813	fvxth6	-0.3414	0.39	10	9	65	5	2019	6	5.5994
814	g l	-0.4951	0.011	1	63	156	10	2019	2.2	2.0531
815	g ml	-0.2875	0.7071	22	161	1577	54	2019	0.9444	0.8814
816	g versteegii	-0.7981	0.316	6	17	160	5	2019	0	0
817	gain	-0.0261	0.4107	5	91	484	18	2019	1.7222	1.6072
818	galactose	-0.3163	0.4041	8	45	204	12	2019	2.1667	2.022
819	gambir	-0.9387	-0.2354	19	18	150	10	2019	0	0
820	game engine	0.3035	-0.4156	3	11	74	10	2019	2.1	1.9598
821	gamelan bar	-0.7079	-0.4759	7	4	96	8	2019	0	0
822	gamma mangostin	-0.563	1.324	8	6	133	7	2019	0	0
823	gartanin	-0.1724	-0.6506	9	14	234	9	2019	2	1.8665
824	gas	-0.349	-0.5333	11	153	754	49	2019	1.2857	1.1999
825	gas production	-0.5248	0.0727	5	57	424	20	2019	0.55	0.5133
826	gas sensor	-0.0963	-0.193	19	36	107	8	2019	1	0.9332
827	gasification	-0.3916	-0.8447	11	24	204	9	2019	2	1.8665
828	gasifier	-0.3543	-0.9114	11	26	456	18	2019	2.6111	2.4368
829	gc ms	-0.7725	0.0022	6	125	417	19	2019	1.2105	1.1297
830	gc ms analysis	-0.7418	0.4241	6	39	126	5	2019	0.6	0.5599
831	gcp	0.3884	-0.438	3	13	51	5	2019	0	0
832	gefitinib	0.6133	0.7566	14	15	137	7	2019	0.5714	0.5333
833	gel strength	-0.4856	0.1283	5	16	80	5	2019	1.6	1.4932
834	gelatin	-0.5751	0.0566	9	47	217	10	2019	2	1.8665
835	gelatine	-0.7679	-0.1328	9	20	165	10	2019	0.9	0.8399
836	genbank	0.0881	0.4666	10	57	211	10	2019	0.2	0.1866
837	gender relation	0.9574	-0.2253	4	6	56	6	2019	0	0
838	gene	0.0863	0.5727	10	272	3083	157	2019	1.1656	1.0878
839	gene expression	-0.0272	0.564	18	51	221	8	2019	2.25	2.0998
840	gene polymorphism	0.5037	0.4627	4	36	154	6	2019	0.1667	0.1555
841	general practitioner	0.8312	0.1672	2	22	138	11	2019	2.6364	2.4604
842	generalization	0.3086	-0.4322	3	13	46	6	2019	0.3333	0.3111
843	genetic diversity	0.1044	0.2778	10	57	430	29	2019	2.3103	2.1561
844	genetic variation	0.1248	0.3625	10	61	425	21	2019	0.5714	0.5333
845	genistein	-0.5457	0.5322	6	48	476	17	2019	1.1765	1.0979
846	genotype	0.3093	0.5511	15	110	837	41	2019	1.0488	0.9788
847	genotype group	-0.0447	0.2755	5	4	30	5	2019	0	0
848	geobia	0.4633	-0.5687	3	24	170	13	2019	0.2308	0.2154
849	geographic object	0.4423	-0.5656	3	19	79	6	2019	0.3333	0.3111
850	geographical origin	-0.3581	0.1252	5	20	183	6	2019	0	0
851	geopolymer	-0.7247	0.0273	1	8	90	6	2019	0	0
852	germplasm	0.1284	0.2752	10	33	125	8	2019	0.5	0.4666
853	gf level	-0.2679	0.687	18	11	57	5	2019	1	0.9332
854	gg genotype	0.2844	0.6807	8	63	241	8	2019	0.75	0.6999
855	ginger	-0.3432	0.5396	6	46	502	20	2019	1.75	1.6332
856	gini index	0.8999	-0.3719	4	10	86	6	2019	0	0
857	girikerto village	0.0205	-0.2358	4	9	105	5	2019	1	0.9332
858	glass substrate	-0.4492	-0.1905	7	24	62	5	2019	1	0.9332
859	glaucoma	0.5471	-0.4312	3	12	38	5	2019	0.4	0.3733
860	glucose	-0.2582	0.2655	5	114	481	24	2019	1.8333	1.7109
861	glucosidase	-0.8989	0.321	6	19	250	8	2019	0.375	0.35
862	glutaraldehyde	-0.8202	-0.205	1	21	204	9	2019	0.6667	0.6222
863	glycerol	-0.5462	-0.2975	7	31	386	17	2019	2.8235	2.635
864	glycine	-0.7953	-0.0648	12	19	217	9	2019	0	0
865	glycine max	-0.6829	-0.0444	7	24	89	5	2019	0	0
866	gmp	-0.3393	-0.1118	5	10	82	5	2019	0	0
867	gnrha	-0.2414	1.3715	24	13	322	11	2019	2.2727	2.121
868	gnrha treatment	-0.2359	1.4054	24	13	182	6	2019	1.6667	1.5554
869	goat	-0.1022	0.3263	5	123	911	50	2019	0.26	0.2426
870	gold	-0.4227	-0.2734	3	51	195	15	2019	0.2667	0.2489
871	gold nanoparticle	-0.988	-0.1416	1	17	190	10	2019	0.5	0.4666
872	good agreement	-0.2973	-0.4573	11	43	88	10	2019	1.1	1.0266
873	google trends	0.4227	-0.1372	2	3	10	5	2019	4.2	3.9196
874	gotong royong	0.9752	-0.1573	2	2	12	6	2019	1	0.9332
875	government communication system	0.8417	-0.1774	2	5	108	6	2019	0	0
876	gps data	0.1617	0.1014	7	2	38	6	2019	2.6667	2.4886
877	gptms	-1.0366	-0.1085	1	15	155	5	2019	0	0
878	grain size	-0.7103	-0.3133	1	44	191	13	2019	1.3077	1.2204
879	graph	0.191	-0.3855	3	52	258	28	2019	0.3571	0.3333
880	grass	-0.2573	0.1036	5	134	409	18	2019	0.0556	0.0518
881	grate	-0.2877	-0.872	11	19	192	9	2019	2.3333	2.1776
882	gravity	0.5433	-0.4163	17	18	73	15	2019	0.2667	0.2489
883	gravity model	0.7098	-0.2956	2	3	17	9	2019	0	0
884	green chireta	0.082	0.4462	10	9	120	6	2019	0	0
885	green manufacturing	0.8238	0.0133	2	5	33	5	2019	0	0
886	green mussel	0.7316	-0.1494	2	9	103	5	2019	1.6	1.4932
887	green mussel cultivation	0.6898	-0.1447	2	9	42	6	2019	0.3333	0.3111
888	green tea	-0.5513	0.3139	6	8	58	6	2019	1.6667	1.5554
889	groundwater flow	0.0674	-0.2602	4	14	35	6	2019	1.1667	1.0888
890	growth factor	-0.3333	0.6876	6	70	675	24	2019	0.6667	0.6222
891	growth performance	-0.1958	0.2691	5	53	134	6	2019	0.3333	0.3111
892	growth trait	0.2611	0.659	10	29	165	7	2019	0.5714	0.5333
893	guluk guluk	0.0602	-0.2066	21	6	75	5	2019	0	0
894	gunung sewu	0.247	-0.3833	4	20	83	5	2019	2.4	2.2398
895	gut microbiota	-0.1989	0.1788	15	17	166	10	2019	2.4	2.2398
896	hallmark	-0.0467	0.5324	14	45	191	10	2019	1.5	1.3999
897	halogen	-0.7333	-0.2616	1	13	79	5	2019	2.6	2.4264
898	hap	-0.8911	-0.3928	1	47	522	26	2019	1.7308	1.6152
899	haplotype	0.1442	0.2272	10	35	240	10	2019	1	0.9332
900	happiness profile	0.905	-0.3627	4	10	119	8	2019	0	0
901	hardness	-0.5568	-0.2742	7	111	623	39	2019	0.6154	0.5743
902	hbeag	0.4597	0.2304	2	7	190	10	2019	0	0
903	hbsag	0.4612	0.2313	2	7	180	9	2019	0	0
904	hcc	0.0222	0.7021	14	45	319	13	2019	0.6154	0.5743
905	hcl	-0.6812	-0.2285	1	114	490	27	2019	1.1852	1.1061
906	hct	1.0011	0.297	2	8	160	5	2019	0	0
907	hdl	-0.3219	0.6692	8	37	169	7	2019	1	0.9332
908	hdp	0.8014	0.1979	2	17	98	5	2019	0.8	0.7466
909	health worker	0.933	0.2739	2	27	163	9	2019	0.2222	0.2074
910	healthcare	0.8676	0.1815	2	42	141	8	2019	1.75	1.6332
911	healthcare facility	0.8484	0.194	2	15	61	6	2019	0	0
912	heart rate	0.0809	-0.0283	8	14	21	6	2019	0	0
913	heat equation	0.3714	-0.7836	11	5	23	5	2019	0	0
914	heat exchanger	-0.4982	-0.5449	7	18	111	15	2019	0.1333	0.1244
915	heat source	-0.0464	-0.6153	7	12	56	5	2019	1.4	1.3065
916	heat treatment	-0.6052	-0.3729	7	23	148	11	2019	1.3636	1.2726
917	heavy oil	-0.9923	-0.4192	1	7	78	6	2019	0	0
918	heavy tar	-0.8564	-0.5999	1	7	65	5	2019	10	9.3324
919	hela	-0.6341	0.4439	6	54	201	8	2019	1	0.9332
920	hela cell	-0.274	0.6276	6	39	352	10	2019	3	2.7997
921	hematological parameter	0.1243	0.3079	18	31	138	8	2019	1.625	1.5165
922	hen	-0.2187	0.4247	5	37	145	9	2019	0.1111	0.1037
923	heparanase	-0.0734	0.9396	8	28	275	5	2019	2	1.8665
924	heparin groups	0.9229	0.173	16	10	150	5	2019	0	0
925	hepatocellular carcinoma	0.2974	0.7106	14	30	219	10	2019	0.5	0.4666
926	her2	0.0185	0.6708	14	42	152	6	2019	0.5	0.4666
927	herb	-0.3115	0.4031	6	41	188	8	2019	1.5	1.3999
928	herbal medicine	-0.2725	-0.1701	9	22	91	6	2019	2	1.8665
929	heritability	0.2955	0.361	10	8	78	6	2019	0.3333	0.3111
930	hesperetin	0.0076	0.9992	6	10	112	7	2019	1	0.9332
931	hesperidin	-0.3704	0.7005	6	26	180	7	2019	0	0
932	hgf	-0.4019	0.8639	6	26	178	5	2019	0	0
933	hhsw	0.5918	-0.8531	11	2	36	6	2019	0	0
934	high accuracy	0.4067	-0.5033	3	51	119	10	2019	0.7	0.6533
935	high blood glucose	0.3904	0.3638	8	6	42	6	2019	0	0
936	high concentration	-0.3474	-0.0592	15	64	181	10	2019	0.8	0.7466
937	high performance liquid chromatography	-0.6203	-0.4743	9	83	394	13	2019	0.4615	0.4307
938	high risk	0.6189	0.1685	13	18	65	7	2019	0.7143	0.6666
939	high stability	-0.5259	-0.2194	1	33	90	6	2019	2	1.8665
940	high value	-0.0334	-0.5281	3	56	124	8	2019	2.125	1.9831
941	higher accuracy	0.5301	-0.5869	3	24	59	6	2019	0.5	0.4666
942	higher concentration	-0.3562	0.0187	7	63	134	8	2019.125	0.25	0.2417
943	higher expression	-0.1684	0.8911	8	70	209	5	2019	2	1.8665
944	higher risk	0.4326	0.2553	8	49	95	6	2019	0.5	0.4666
945	highest accuracy	0.7609	-0.6125	3	24	60	8	2019	2.875	2.6831
946	highest level	-0.0243	-0.2318	3	45	123	6	2019	1	0.9332
947	highest prevalence	0.2549	0.1132	15	20	82	5	2019	3	2.7997
948	highest value	-0.408	-0.2467	5	54	120	6	2019	1.5	1.3999
949	highest yield	-0.5054	-0.1037	4	45	106	5	2019	1.8	1.6798
950	hill	0.3848	-0.4419	4	34	159	11	2019	0.8182	0.7636
951	hiv	0.8742	0.3643	2	18	68	6	2019	2	1.8665
952	hiv counseling	0.9977	0.2975	2	8	210	7	2019	0	0
953	honey	-0.3442	0.1248	5	36	586	23	2019	0.2609	0.2435
954	horizontal pipe	-0.3302	-0.5979	11	13	96	8	2019	3.25	3.033
955	hormone	-0.3113	0.5683	8	66	184	9	2019	0	0
956	host plant	-0.0014	0.348	10	11	55	6	2019	0.1667	0.1555
957	hplc	-0.4923	-0.3084	9	83	338	14	2019	1.1429	1.0666
958	hpv	0.5974	0.2402	2	16	126	9	2019	9	8.3992
959	hrqol	0.7335	0.6158	14	24	176	9	2019	8.2222	7.6733
960	hscr	0.3194	0.4675	10	28	261	11	2019	3.4545	3.2239
961	hscr patient	0.3147	0.4029	10	28	211	9	2019	3	2.7997
962	hybrid technique	0.5346	-0.5505	3	1	12	6	2019	1	0.9332
963	hydrocracking	-0.9017	-0.3365	1	32	272	10	2019	5.4	5.0395
964	hydrogen	-0.617	-0.2705	12	39	94	7	2019	5.5714	5.1995
965	hydrogen peroxide	-0.5224	0.1728	6	27	126	8	2019	1.25	1.1665
966	hydrolysis	-0.7366	-0.0367	12	59	250	26	2019	0.6923	0.6461
967	hydrophobicity	-0.5334	-0.1518	7	34	106	6	2019	1.5	1.3999
968	hydrothermal alteration	-0.012	-0.332	3	11	47	5	2019	5.2	4.8528
969	hydroxy	-0.751	-0.149	7	22	111	7	2019	1.5714	1.4665
970	hydroxybenzoic acid	-0.7181	-0.2587	1	10	216	8	2019	0	0
971	hyperglycemia	0.1666	0.5652	8	60	209	7	2019	1.1429	1.0666
972	hypertension	0.8363	0.3056	16	50	379	23	2019	0.9565	0.8927
973	hypomethylation	0.2715	0.7725	14	9	98	7	2019	1	0.9332
974	ibandronic acid	0.8705	0.8618	14	5	35	5	2019	0	0
975	ic50	-0.44	0.3333	21	57	236	8	2019	0.75	0.6999
976	ice	-0.7307	-0.2194	1	17	233	16	2019	0.1875	0.175
977	ictal state	0.486	-0.4992	3	6	51	5	2019	0.4	0.3733
978	icts	0.6893	-0.102	4	5	18	5	2019	0	0
979	iecs	-0.5358	0.675	6	7	66	6	2019	2	1.8665
980	igg	-0.0356	0.3126	18	9	106	10	2019	0.8	0.7466
981	ikdc	0.8565	0.6392	13	12	82	6	2019	3.5	3.2663
982	image analysis	0.4524	-0.5811	3	29	120	9	2019	0.2222	0.2074
983	image segmentation	0.3356	-0.5653	3	11	46	6	2019	0.1667	0.1555
984	imagery	0.5076	-0.5484	3	88	528	46	2019	0.5	0.4666
985	immunosorbent assay	-0.123	0.6622	8	68	192	10	2019	1.5	1.3999
986	immunostaining	-0.1488	1.0057	8	72	355	8	2019	0.5	0.4666
987	implementation research	0.8614	0.0972	2	25	79	9	2019	1.1111	1.0369
988	important aspect	0.6941	-0.2836	15	32	136	9	2019	0.3333	0.3111
989	important determinant	0.9335	0.197	16	9	62	5	2019	0.6	0.5599
990	impregnation	-0.8962	-0.3843	1	44	366	11	2019	4.4545	4.1572
991	impregnation ratio	-0.975	-0.359	1	21	120	5	2019	0	0
992	incidence	0.6962	0.4212	2	199	1022	38	2019	1.6579	1.5472
993	incubation	-0.4848	0.2622	15	117	301	14	2019	0.1429	0.1333
994	indigofera tinctoria	-1.027	-0.2911	19	19	175	5	2019	0	0
995	indonesian stingless bee	-0.3076	0.1131	5	27	184	6	2019	0.3333	0.3111
996	indonesian university student	1.1557	0.3778	2	7	51	5	2019	3.2	2.9864
997	induction	-0.2026	0.7321	6	117	661	22	2019	2.7273	2.5452
998	inequality	0.7416	-0.3473	4	29	153	15	2019	1.6	1.4932
999	inertia perturbation	0.1614	-0.5105	3	4	42	6	2019	0	0
1000	infant	0.605	0.3118	2	97	1101	43	2019	0.5581	0.5209
1001	infected plant	-0.3194	0.0634	7	19	67	7	2019	1.5714	1.4665
1002	infection rate	0.8662	0.1775	16	14	127	8	2019	0.75	0.6999
1003	infiltration well	0.1904	-0.2109	4	6	12	5	2019	0	0
1004	inflammation	0.0802	0.7417	8	174	1380	46	2019	0.9348	0.8724
1005	informal sector	0.6387	-0.0371	2	10	60	7	2019	0	0
1006	informant	0.9191	-0.0034	2	43	119	10	2019	0.5	0.4666
1007	information sharing	0.5214	-0.1535	2	14	35	5	2019	0	0
1008	information technology	1.0659	0.1142	2	13	67	6	2019	0.1667	0.1555
1009	inhg	-0.6803	-0.5213	7	9	125	5	2019	0	0
1010	inhibitory activity	-0.7011	0.3104	6	78	489	19	2019	0.9474	0.8841
1011	initial body weight	-0.1605	0.5747	5	30	197	6	2019	0	0
1012	initial value	0.3762	-0.8097	11	10	54	8	2019	0.375	0.35
1013	injury	0.0936	0.8948	8	131	1308	44	2019	1.7727	1.6544
1014	inoculation	0.0143	0.0249	4	16	121	10	2019	1.8	1.6798
1015	inoculum	-0.7728	-0.1939	12	34	228	9	2019	0.5556	0.5185
1016	installation	0.3709	-0.7072	17	35	198	23	2019	0.3043	0.284
1017	insulin	0.3543	0.7658	8	32	183	7	2019	0.5714	0.5333
1018	insulin level	0.4234	0.811	8	30	172	6	2019	0	0
1019	insulin resistance	0.4449	0.812	8	35	297	12	2019	0.0833	0.0778
1020	intake	0.0106	0.374	5	159	879	33	2019	0.7576	0.707
1021	integration	0.6816	-0.2965	3	42	243	41	2019	0.6829	0.6373
1022	intellectual capital	0.9795	0.0744	2	9	78	5	2019	0	0
1023	internal combustion engine	0.029	-0.7672	7	1	6	6	2019	0	0
1024	interplay	0.9344	-0.3015	17	17	86	5	2019	1.2	1.1199
1025	intertrochanteric fracture	0.5876	0.3864	2	12	119	7	2019	0	0
1026	interval max	0.1751	-0.292	3	3	60	5	2019	0	0
1027	intervention group	0.6919	0.4826	2	43	388	16	2019	1.75	1.6332
1028	intra team trust	1.2034	-0.1803	2	10	243	9	2019	2	1.8665
1029	intravenous artesunate	0.6462	0.1367	13	19	105	5	2019	2.6	2.4264
1030	inulin	-0.3974	0.1912	12	26	121	11	2019	0.2727	0.2545
1031	investment decision	1.478	-0.0787	2	6	207	9	2019	0	0
1032	ion	-0.7077	-0.3062	1	151	1173	62	2019	1.2581	1.1741
1033	ionic gelation method	-0.997	-0.2	1	28	151	6	2019	1.6667	1.5554
1034	ipc	-0.6339	-0.084	1	12	113	11	2019	1.3636	1.2726
1035	ipp	0.5005	-0.5899	17	6	75	5	2019	0	0
1036	ipt	0.7374	0.2619	21	11	150	5	2019	3	2.7997
1037	ipv	1.1517	0.3132	2	12	179	10	2019	2.8	2.6131
1038	ir64	-0.1049	-0.1263	4	21	125	7	2019	0.8571	0.7999
1039	irrigation	0.0062	-0.2799	4	37	273	24	2019	0.0833	0.0778
1040	islamic tv advertising	1.4049	0.028	2	7	90	5	2019	2	1.8665
1041	isolation	-0.1833	0.1809	15	97	245	14	2019	1.0714	0.9999
1042	isomer	-0.7929	-0.3149	1	34	176	7	2019	8.8571	8.2658
1043	isoniazid	0.6145	1.2663	22	17	284	6	2019	1.3333	1.2443
1044	issr marker	0.0683	0.3381	10	12	94	5	2019	2	1.8665
1045	ist	0.7395	0.2638	21	11	150	5	2019	3	2.7997
1046	jack bean	-0.9641	0.0651	12	8	72	7	2019	0.2857	0.2666
1047	javan banteng	0.1948	-0.1568	3	8	65	11	2019	1.0909	1.0181
1048	javanese	0.1273	0.3678	15	39	125	8	2019	0.375	0.35
1049	journal	0.8037	-0.0048	2	33	105	12	2019	0.4167	0.3888
1050	journalist	1.0169	-0.0433	2	1	6	6	2019	1	0.9332
1051	kalimantan	-0.0352	-0.1047	4	137	504	59	2019	0.4576	0.4271
1052	kaliurang street	0.6208	-0.5873	3	5	25	5	2019	0	0
1053	kap	0.434	-0.2805	4	7	25	6	2019	0.8333	0.7777
1054	kappaphycus	-0.4399	0.1441	5	8	65	5	2019	4	3.733
1055	karangkobar catchment	0.1322	-0.2582	4	10	54	7	2019	0	0
1056	karst aquifer	0.256	-0.3805	4	11	124	12	2019	4.0833	3.8107
1057	karstification	0.2041	-0.395	4	21	139	9	2019	3.5556	3.3182
1058	kda	-0.2419	0.268	5	27	73	7	2019	0.8571	0.7999
1059	kernel	0.474	-0.4016	3	58	235	21	2019	1.1429	1.0666
1060	key stakeholder	0.8642	0.1511	2	33	95	5	2019	0.8	0.7466
1061	kg cm2	-0.3556	-0.3958	7	14	51	5	2019	0	0
1062	kg ha	-0.3137	0.0612	5	29	184	8	2019	0.25	0.2333
1063	kg n ha	-0.2503	0.1453	4	16	196	8	2019	0	0
1064	kidney	-0.1147	0.9768	8	71	499	14	2019	1	0.9332
1065	kinetic	-0.6824	-0.185	1	148	744	43	2019	1.4419	1.3456
1066	kinetics	-0.7648	-0.1513	1	35	69	5	2019	4	3.733
1067	kiskendo cave	0.2285	-0.3842	4	8	104	7	2019	2.8571	2.6664
1068	kj mol	-0.6939	-0.2344	1	55	146	7	2019	0.4286	0.4
1069	kjmol	-0.8734	-0.0576	12	21	252	8	2019	0	0
1070	klaten	-0.3448	0.1148	5	31	172	9	2019	1.1111	1.0369
1071	kmno4	-0.6574	-0.1306	1	8	143	11	2019	0	0
1072	knowledge sharing	1.2191	-0.0894	2	15	193	9	2019	0	0
1073	koh	-0.9789	-0.3891	1	16	240	6	2019	0	0
1074	kpa	-0.1758	-0.6534	7	8	113	9	2019	0.8889	0.8295
1075	krebet tourism village	0.5132	-0.2216	4	1	5	5	2019	0	0
1076	kulon progo regency	0.6195	-0.408	4	20	84	9	2019	0.7778	0.7259
1077	kupang district	-0.0697	-0.0964	4	4	60	6	2019	2	1.8665
1078	kurtosis	0.4503	-0.4601	3	13	61	8	2019	0.625	0.5833
1079	l acidophilus	-0.4007	0.4653	6	14	155	5	2019	3	2.7997
1080	l l	-0.6529	0.1947	5	15	130	5	2019	0	0
1081	l min	-0.1565	-0.3073	11	12	46	5	2019	2.4	2.2398
1082	lab	-0.1154	0.1944	15	15	64	7	2019	0.7143	0.6666
1083	labor	0.6962	0.114	2	28	215	12	2019	0	0
1084	labuton river	-0.05	-0.2448	4	7	105	7	2019	0	0
1085	lactic acid bacterium	-0.3687	0.126	15	36	185	15	2019	1.7333	1.6176
1086	lahar	0.3891	-0.3493	3	9	113	12	2019	2.1667	2.022
1087	lake	-0.0695	-0.2657	4	15	227	14	2019	0	0
1088	lamb	-0.2739	0.3846	5	32	387	11	2019	0.4545	0.4242
1089	lamp	-0.031	0.0571	18	27	122	10	2019	2.4	2.2398
1090	land capability	0.0121	-0.2233	4	3	64	8	2019	0	0
1091	land change	0.3546	-0.6722	7	3	40	5	2019	0	0
1092	land cover	0.2495	-0.3731	4	33	140	12	2019	1.0833	1.011
1093	land cover change	0.1326	-0.2988	4	19	109	8	2019	0.25	0.2333
1094	land slope	0.005	-0.1635	4	6	20	5	2019	0.8	0.7466
1095	land suitability	0.0321	-0.1987	4	16	69	8	2019	0	0
1096	land surface temperature	0.6562	-0.6249	3	18	105	7	2019	0.2857	0.2666
1097	land unit	0.0025	-0.1509	4	9	60	5	2019	0	0
1098	landform	0.4604	-0.5009	20	15	84	7	2019	0.7143	0.6666
1099	landsat	0.5853	-0.6228	3	53	678	40	2019	0.175	0.1633
1100	landsat image	0.4257	-0.6313	7	20	77	6	2019	0.1667	0.1555
1101	landslide occurrence	0.4615	-0.5375	18	16	110	6	2019	0	0
1102	landslide susceptibility	0.1962	-0.266	4	8	54	5	2019	0	0
1103	langmuir	-0.782	-0.3071	1	49	155	6	2019	1.5	1.3999
1104	langmuir isotherm model	-0.8885	-0.3168	1	50	171	7	2019	2.2857	2.1331
1105	large number	0.1482	-0.2172	11	54	137	8	2019	0.5	0.4666
1106	laser power	-0.4622	-0.2453	7	4	25	5	2019	0	0
1107	late payment	0.6398	-0.0625	2	8	84	6	2019	0	0
1108	lcz	0.662	-0.6577	3	4	42	7	2019	0	0
1109	lda	0.4311	-0.3977	3	36	65	5	2019	2.8	2.6131
1110	ldl	-0.3445	0.682	8	73	271	10	2019	0.6	0.5599
1111	leaching	-0.6333	-0.4058	1	15	70	8	2019	4.75	4.4329
1112	lead time	0.6558	-0.2182	2	11	32	7	2019	0.4286	0.4
1113	leaf area index	-0.1993	-0.013	4	25	126	6	2019	0	0
1114	leak	0.0181	-0.5822	3	6	54	8	2019	0	0
1115	learning	0.7869	-0.1833	2	74	367	65	2019	0.7538	0.7035
1116	leather	-0.8757	-0.2392	19	11	105	8	2019	0	0
1117	lecture	0.4685	-0.1025	18	4	120	6	2019	2	1.8665
1118	lemongrass	-0.6045	0.0797	1	38	77	5	2019	0.8	0.7466
1119	lemuru fish oil mixture	-0.0403	0.5418	5	11	138	6	2019	0	0
1120	leukocyte	0.2111	0.5489	8	12	84	7	2019	0	0
1121	leydig cell culture	-0.5653	1.3259	8	6	120	6	2019	0	0
1122	life quality	0.7472	0.017	2	8	61	5	2019	0.8	0.7466
1123	ligand	-0.4535	0.5377	14	120	450	20	2019	2	1.8665
1124	lignin	-0.7582	-0.2224	1	40	258	13	2019	0.1538	0.1436
1125	lime	-0.3978	0.0396	5	20	148	8	2019	0.25	0.2333
